Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,Desalted SMILES Mod,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,N,O,S,F,P,H,Br,Si,I,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,log_RF_Average
Esi+,DTXSID6025272,87-25-2,Ethyl anthranilate,11.2,1,0,0,,,0,0.49,0.122,0.024,1556274,547935,126771,,,,3176069.388,4491270.492,5282125,4316488.293,CCOC(=O)C1=C(N)C=CC=C1,CCOC(=O)C1=C(N)C=CC=C1,CCOC(=O)C1=C(N)C=CC=C1,CCOC(=O)C1=C(N)C=CC=C1,1.05,1.39,0.13,0.8,1.3133,6.108,154.1018,0,9,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.64
Esi+,DTXSID6032354,105512-06-9,Clodinafop-propargyl,9.46,1,0,0,,,0,0.49,0.122,0.024,33516384,11531224,2411051,,,,68400783.67,94518229.51,100460458.3,87793157.17,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,CC(OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,1.59,1.66,0.05,1.52,2.3744,10.464,337.6455432,0,17,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,7.94
Esi+,DTXSID6032431,87392-12-9,S-Metolachlor,8.96,1,0,0,,,0,0.49,0.122,0.024,44083168,13560905,2625578,,,,89965648.98,111154959,109399083.3,103506563.8,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,1.09,1.07,0,1.24,2.2811,8.115,262.62694,0,15,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,8.01
Esi+,DTXSID6032647,21564-17-0,2-(Thiocyanomethylthio)benzothiazole,6.59,1,0,0,,,0,0.49,0.122,0.024,3276747,1922182,423849,,,,6687238.776,15755590.16,17660375,13367734.65,N#CSCSC1=NC2=CC=CC=C2S1,N#CSCSC1=NC2=CC=CC=C2S1,N#CSCSC1=NC2=CC=CC=C2S1,N#CSCSC1=NC2=CC=CC=C2S1,2.23,1.72,0,0.7,1.5916,9.193,232.3047,0,9,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7.13
Esi+,DTXSID6034392,188425-85-6,Boscalid,7.61,1,0,0,,,0,0.49,0.122,0.024,9049137,4359170,1190654,,,,18467626.53,35730901.64,49610583.33,34603037.17,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,2.51,2.31,0.38,0.81,2.3921,11.93,331.1114,0,18,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,7.54
Esi+,DTXSID6040290,13360-45-7,Chlorbromuron,7.12,1,0,0,,,0,0.49,0.122,0.024,11218057,4997282,1158916,,,,22893993.88,40961327.87,48288166.67,37381162.8,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,1.45,1.19,0.38,0.78,1.7105,8.233,283.4655,0,9,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7.57
Esi+,DTXSID6040664,483-63-6,Crotamiton,7.22,1,0,0,,,0,0.343,0.0854,0.0168,20740720,6495336,1266836,,,,60468571.43,76057798.59,75406904.76,70644424.93,CCN(C(=O)C=CC)C1=CC=CC=C1C,CCN(C(=O)C=CC)C1=CC=CC=C1C,CCN(C(=O)C=CC)C1=CC=CC=C1C,CCN(C(=O)C=CC)C1=CC=CC=C1C,1.07,1.14,0,0.76,1.7752,7.409,186.1452,0,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7.85
Esi+,DTXSID6040745,79558-09-1,4-[3-(4-Acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy-acetic acid,8.22,1,0,0,,,0,0.49,0.122,0.024,1946537,749660,,,,,3972524.49,6144754.098,,5058639.294,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,1.97,2.6,0.87,1.76,3.0581,14.023,376.2312,0,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,2,2,6.7
Esi+,DTXSID6040747,68-96-2,17alpha-Hydroxyprogesterone,8.32,2,0,0,,,0,0.49,0.122,0.024,7440134,3410436,735899,841086,162288,42056,15183946.94,27954393.44,30662458.33,24600266.24,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.66,2.99,0.21,1.5,2.6802,11.997,303.24672,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,7.39
Esi+,DTXSID6041268,103112-35-2,Fenchlorazole-ethyl,10.23,1,0,0,,,0,0.49,0.122,0.024,34354260,11825583,2391822,,,,70110734.69,96931008.2,99659250,88900330.96,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=C(Cl)C=C(Cl)C=C1,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=C(Cl)C=C(Cl)C=C1,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=C(Cl)C=C(Cl)C=C1,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=C(Cl)C=C(Cl)C=C1,2.08,2.36,0,1.08,2.353,10.987,395.4123,0,12,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,7.95
Esi+,DTXSID6041422,87-01-4,7-(Dimethylamino)-4-methylcoumarin,5.09,3,0,0,,,0,0.49,0.122,0.024,19580818,6370051,1300243,3854155,1300534,275749,39960853.06,52213532.79,54176791.67,48783725.84,CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,1.32,1.63,0,1.1,1.5844,8.209,190.1339,0,12,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,7.69
Esi+,DTXSID6041688,41483-43-6,Bupirimate,9.38,1,0,0,,,0,0.49,0.122,0.024,41271308,13818027,2791670,,,,84227159.18,113262516.4,116319583.3,104603086.3,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,1.38,1.83,0.13,1.41,2.4415,9.788,292.2291,0,13,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.02
Esi+,DTXSID6041977,52756-22-6,Flamprop-isopropyl,10.34,1,0,0,,,0,0.49,0.122,0.024,53618116,17311488,3057827,,,,109424726.5,141897442.6,127409458.3,126243875.8,CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1,CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1,CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1,CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1,1.6,1.71,0,1.3,2.6405,11.373,344.6596032,0,19,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,8.1
Esi+,DTXSID6042072,2631-40-5,Isoprocarb,5.67,3,0,0,,,0,0.49,0.122,0.024,15135768,5068788,,2642549,368834,,30889322.45,41547442.62,,36218382.54,CNC(=O)OC1=C(C=CC=C1)C(C)C,CNC(=O)OC1=C(C=CC=C1)C(C)C,CNC(=O)OC1=C(C=CC=C1)C(C)C,CNC(=O)OC1=C(C=CC=C1)C(C)C,0.83,1.29,0.23,0.74,1.5951,6.257,178.1232,0,11,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7.56
Esi+,DTXSID6042157,3060-89-7,Metobromuron,4.94,1,0,0,,,0,0.098,0.0244,0.0048,3123187,1333907,264147,,,,31869255.1,54668319.67,55030625,47189399.92,CON(C)C(=O)NC1=CC=C(Br)C=C1,CON(C)C(=O)NC1=CC=C(Br)C=C1,CON(C)C(=O)NC1=CC=C(Br)C=C1,CON(C)C(=O)NC1=CC=C(Br)C=C1,1.36,1.54,0.38,0.81,1.5881,7.466,248.0125,0,9,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7.67
Esi+,DTXSID6042365,16489-90-0,"6-Ethoxy-2,3,4-trimethyl-1,2,3,4-tetrahydroquinoline",8.63,1,0,0,,,0,0.3185,0.0793,0.0156,8747554,2546996,513352,,,,27464847.72,32118486.76,32907179.49,30830171.32,CCOC1=CC=C2NC(C)(C)CC(C)C2=C1,CCOC1=CC=C2NC(C)(C)CC(C)C2=C1,CCOC1=CC=C2NC(C)(C)CC(C)C2=C1,CCOC1=CC=C2NC(C)(C)CC(C)C2=C1,1.14,0.81,0.18,0.67,1.8935,7.266,198.1559,0,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,7.49
Esi+,DTXSID6043709,4449-51-8,Cyclopamine,7.12,1,0,0,,,0,0.49,0.122,0.024,10621551,3499991,576916,,,,21676634.69,28688450.82,24038166.67,24801084.06,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C,CC1C2NCC(C)CC2OC11CCC2C3CC=C4CC(O)CCC4(C)C3CC2=C1C,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C,2.04,1.94,0.38,1.66,3.3925,14.171,378.35792,0,27,0,1,2,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,0,7.39
Esi+,DTXSID6043915,630-56-8,Hydroxyprogesterone caproate,11.98,1,0,0,,,0,0.49,0.122,0.024,54620112,26460324,4838936,,,,111469616.3,216887901.6,201622333.3,176659950.4,CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,1.47,3.23,0,1.55,3.5413,14.68,391.31032,0,27,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,8.25
Esi+,DTXSID6044355,103-49-1,Dibenzylamine,2.33,1,0,0,,,0,0.392,0.0976,0.0192,23740836,7125363,,,,,60563357.14,73005768.44,,66784562.79,C(NCC1=CC=CC=C1)C1=CC=CC=C1,C(NCC1=CC=CC=C1)C1=CC=CC=C1,C(NCC1=CC=CC=C1)C1=CC=CC=C1,C(NCC1=CC=CC=C1)C1=CC=CC=C1,1.42,1.21,0.14,0.94,1.7058,7.491,182.1565,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,7.82
Esi+,DTXSID6044430,451-40-1,"1,2-Diphenylethanone",7.09,1,0,0,,,0,0.732,0.244,0.061,2045030,1061398,155329,,,,2793756.831,4349991.803,2546377.049,3230041.894,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,1.38,1.47,0,0.55,1.6217,7.702,184.1492,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6.51
Esi+,DTXSID6044486,4128-37-4,"1,3-Dipropan-2-ylurea",1.42,3,0,0,,,0,0.49,0.122,0.024,17329946,6037386,1445928,2020774,1078387,368244,35367236.73,49486770.49,60247000,48367002.41,CC(C)NC(=O)NC(C)C,CC(C)NC(=O)NC(C)C,CC(C)NC(=O)NC(C)C,CC(C)NC(=O)NC(C)C,0.37,0.52,0.43,0.78,1.3102,4.531,128.0877,0,7,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.68
Esi+,DTXSID6044515,109-17-1,Tetraethyleneglycol dimethacrylate,7.05,1,0,0,,,0,0.732,0.244,0.061,838613,300762,63413,,,,1145646.175,1232631.148,1039557.377,1139278.233,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,0.49,1.81,0,1.91,2.6019,9.362,304.167,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,6.06
Esi+,DTXSID6044561,31677-93-7,Bupropion hydrochloride,4.1,2,0,0,,,0,0.49,0.122,0.024,24648084,7483354,1617744,198816,919436,105459,50302212.24,61338967.21,67406000,59682393.15,Cl.CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1,CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1,CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1,CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1,1.02,1.23,0.03,0.61,1.9406,7.508,221.5982,0,13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,7.78
Esi+,DTXSID6044690,54914-85-1,"1,1'-[Ethane-1,2-diylbis(oxy)]bis(3-methylbenzene)",11.11,1,0,0,,,0,0.49,0.122,0.024,334263,149273,,,,,682169.3878,1223549.18,,952859.284,CC1=CC(OCCOC2=CC=CC(C)=C2)=CC=C1,CC1=CC(OCCOC2=CC=CC(C)=C2)=CC=C1,CC1=CC(OCCOC2=CC=CC(C)=C2)=CC=C1,CC1=CC(OCCOC2=CC=CC(C)=C2)=CC=C1,1.37,1.54,0,0.78,2.0052,8.443,224.17,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5.98
Esi+,DTXSID6044692,55-16-3,Scopolamine hydrochloride,1.37,1,0,0,,,0,0.392,0.0976,0.0192,14062071,4566878,881971,,,,35872630.1,46791782.79,45935989.58,42866800.82,Cl.CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,[H]C12CC(CC([H])(C3OC13)N2C)OC(=O)C(CO)C1=CC=CC=C1,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,1.4,1.58,0.27,2,2.2321,10.662,288.23384,0,17,0,1,4,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,5,1,7.63
Esi+,DTXSID6044858,18039-42-4,5-Phenyl-1H-tetrazole,0.74,1,0,0,,,0,0.49,0.122,0.024,514269,97051,83810,,,,1049528.571,795500,3492083.333,1779037.302,N1N=NN=C1C1=CC=CC=C1,N1N=NN=C1C1=CC=CC=C1,N1N=NN=C1C1=CC=CC=C1,N1N=NN=C1C1=CC=CC=C1,1.36,2.2,0.68,0.59,1.0619,6.299,140.1017,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.25
Esi+,DTXSID6046979,15362-40-0,"1-(2,6-Dichlorophenyl)-2-indolinone",7.52,1,0,0,,,0,0.49,0.122,0.024,16162364,6165673,1231046,,,,32984416.33,50538303.28,51293583.33,44938767.65,ClC1=CC=CC(Cl)=C1N1C(=O)CC2=C1C=CC=C2,ClC1=CC=CC(Cl)=C1N1C(=O)CC2=C1C=CC=C2,ClC1=CC=CC(Cl)=C1N1C(=O)CC2=C1C=CC=C2,ClC1=CC=CC(Cl)=C1N1C(=O)CC2=C1C=CC=C2,1.98,1.87,0,0.68,1.8577,9.315,269.0619,0,14,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,7.65
Esi+,DTXSID6047280,289716-94-5,CP-607366,6.78,1,0,0,,,0,0.49,0.122,0.024,22531430,6957046,1601391,,,,45982510.2,57024967.21,66724625,56577367.47,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,1.65,1.64,0.09,0.9,2.027,9.239,288.0603032,0,14,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,7.75
Esi+,DTXSID6047282,445295-04-5,CP-671305,4.04,1,0,0,,,0,0.49,0.122,0.024,1908645,675481,133568,,,,3895193.878,5536729.508,5565333.333,4999085.573,C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,CC(OC1=CC(F)=C(CNC(=O)C2=C(OC3=CC=C4OCOC4=C3)N=CC=C2)C=C1)C(O)=O,C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,2.58,3.75,0.91,1.57,3.0701,15.086,436.2616432,0,23,0,2,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,4,4,6.7
Esi+,DTXSID6047286,123122-55-4,Candoxatril,9.13,1,0,0,,,0,0.294,0.0732,0.0144,30275726,9946185,2030481,,,,102978659.9,135876844.3,141005625,126620376.4,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,COCCOCC(CC1(CCCC1)C(=O)NC1CCC(CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,1.63,3.59,0.72,2.21,4.013,17.015,477.33662,0,29,0,1,7,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,4,1,8.1
Esi+,DTXSID6047311,NOCAS_47311,GSK163929B,10.59,1,0,0,,,0,0.392,0.0976,0.0192,64815084,18387632,2552415,,,,165344602,188397868.9,132938281.3,162226917.4,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,3.46,5.99,0.11,2.93,4.9442,23.529,655.9317064,0,36,1,5,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,8.21
Esi+,DTXSID6047319,184653-84-7,Carabersat,5.46,3,0,0,,,0,0.49,0.122,0.024,16766723,5750330,1131465,2910378,587180,185616,34217802.04,47133852.46,47144375,42832009.83,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,CC(=O)C1=CC=C2OC(C)(C)C(O)C(NC(=O)C3=CC=C(F)C=C3)C2=C1,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,2.07,1.76,0.76,1.25,2.6091,11.634,339.2325832,0,20,0,1,4,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,2,7.63
Esi+,DTXSID6047363,139290-65-6,Volinanserin,4.59,2,0,0,,,0,0.49,0.122,0.024,73871494,17088892,2789088,52283309,10539463,1608641,150758151,140072885.2,116212000,135681012.1,COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,COC1=CC=CC(C(O)C2CCN(CCC3=CC=C(F)C=C3)CC2)=C1OC,COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,1.82,2.06,0.31,1.68,2.9182,12.715,346.2466432,0,22,0,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3,2,8.13
Esi+,DTXSID6047446,34161-23-4,Fipexide hydrochloride,8.86,1,0,0,,,0,0.49,0.122,0.024,36324312,12847657,2751403,,,,74131248.98,105308663.9,114641791.7,98027234.86,Cl.ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,2.11,2.8,0,1.46,2.748,13.233,367.678,0,20,1,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,2,7.99
Esi+,DTXSID6048175,151506-44-4,FR140423,5.96,1,0,0,,,0,0.49,0.122,0.024,10679478,5315683,989168,,,,21794853.06,43571172.13,41215333.33,35527119.51,COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F,COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F,COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F,COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F,2.35,2.1,0,1.57,2.4909,12.562,346.2666064,0,18,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,7.55
Esi+,DTXSID7020057,82-28-0,1-Amino-2-methylanthraquinone,7.47,2,0,0,,,0,0.49,0.122,0.024,6409031,2621524,566671,2569854,128837,39206,13079655.1,21487901.64,23611291.67,19392949.47,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,2.09,2.13,0.27,0.81,1.7695,9.87,226.166,0,15,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,7.29
Esi+,DTXSID7020344,88107-10-2,Tomelukast,7.05,3,0,0,,,0,0.49,0.122,0.024,4561210,1884939,457987,1302346,257902,94655,9308591.837,15450319.67,19082791.67,14613901.06,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,1.65,2.34,1.09,1.65,2.4631,11.968,296.1962,0,16,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,7.16
