Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,log_RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,F,N,O,S,H,Br,I,P,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7041883,1420-07-1,Dinoterb,5.76,1,0,0,,,0,0.49,0.122,0.024,24858780,5440421,902422,,,,50732204.08,44593614.75,37600916.67,44308911.83,7.65,CC(C)(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,CC(C)(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,CC(C)(C)C1=CC(=CC(=C1O)[N]([O])=O)[N]([O])=O,1.18,1.46,0.41,1.45,1.6871,7.353,228.1174,0,10,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7042019,69806-34-4,Haloxyfop,6.66,1,0,0,,,0,0.49,0.122,0.024,1283759,368842,62538,,,,2619916.327,3023295.082,2605750,2749653.803,6.44,CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O,CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O,CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O,1.35,1.59,0.57,1.44,2.214,9.668,350.6130096,0,15,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7044215,138786-67-1,Pantoprazole sodium,4.95,1,0,0,,,0,0.49,0.122,0.024,362688,94478,,,,,740179.5918,774409.8361,,757294.714,5.88,[Na+].COC1=C(OC)C(CS(=O)C2=NC3=C([N-]2)C=CC(OC(F)F)=C3)=NC=C1,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=CC(OC(F)F)=C3)=NC=C1,COC1=C(OC)C(CS(=O)C2=NC3=C([N]2)C=CC(OC(F)F)=C3)=NC=C1,2.76,2.98,0,2.1,2.4478,12.244,368.2507064,0,16,0,2,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7044340,145701-23-1,Florasulam,1.17,1,0,0,,,0,0.343,0.0854,0.0168,562451,236582,,,,,1639798.834,2770281.03,,2205039.932,6.34,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,2.11,2.75,-0.11,1.63,2.0643,10.749,351.2203096,0,12,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7044689,5437-98-9,N-(4-Methoxyphenyl)-3-oxobutanamide,1.45,1,0,0,,,0,0.49,0.122,0.024,1853574,577708,72804,,,,3782804.082,4735311.475,3033500,3850538.519,6.59,COC1=CC=C(NC(=O)CC(C)=O)C=C1,COC1=CC=C(NC(=O)CC(C)=O)C=C1,COC1=CC=C(NC(=O)CC(C)=O)C=C1,1.33,1.7,0.38,1.04,1.6108,7.585,194.1226,0,11,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7047356,473289-62-2,Ilepatril,5.04,1,0,0,,,0,0.49,0.122,0.024,240962,80449,,,,,491759.1837,659418.0328,,575588.6082,5.76,CC(C)[C@H](SC(C)=O)C(=O)N[C@H]1CC2=C(C=CC=C2)[C@H]2CCC[C@H](N2C1=O)C(O)=O,CC(C)C(SC(C)=O)C(=O)NC1CC2=C(C=CC=C2)C2CCCC(N2C1=O)C(O)=O,CC(C)[C@H](SC(C)=O)C(=O)N[C@H]1CC2=C(C=CC=C2)[C@H]2CCC[C@H](N2C1=O)C(O)=O,2.34,3.04,0.9,2.18,3.2382,15.073,408.34256,0,22,0,0,2,5,1,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7047358,439687-69-1,Nelivaptan,9.71,1,0,0,,,0,0.49,0.122,0.024,587323,272677,68189,,,,1198618.367,2235057.377,2841208.333,2091628.026,6.32,COC1=CC(OC)=C(C=C1)S(=O)(=O)N1C(=O)[C@@](N2C[C@H](O)C[C@H]2C(=O)N(C)C)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1OC,COC1=CC=C(C(OC)=C1)S(=O)(=O)N1C(=O)C(N2CC(O)CC2C(=O)N(C)C)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1OC,COC1=CC(OC)=C(C=C1)S(=O)(=O)N1C(=O)[C@@](N2C[C@H](O)C[C@H]2C(=O)N(C)C)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1OC,3.77,5.01,0.31,3.74,4.3745,23.167,599.87018,0,30,1,0,3,8,1,2,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7047568,41394-05-2,Metamitron,1.43,1,0,0,,,0,0.49,0.122,0.024,629290,214268,,,,,1284265.306,1756295.082,,1520280.194,6.18,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,1.65,1.85,0.27,1.21,1.5003,7.963,192.1332,0,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7048168,129299-90-7,Fabesetron hydrochloride,6.79,1,0,0,,,0,0.441,0.1098,0.0216,622589,260032,,,,,1411766.44,2368233.151,,1889999.796,6.28,Cl.CC1=C(C[C@H]2CCC3=C(C)C4=C(C=CC=C4)N3C2=O)N=CN1,CC1=C(CC2CCC3=C(C)C4=CC=CC=C4N3C2=O)NC=N1,CC1=C(C[C@H]2CCC3=C(C)C4=C(C=CC=C4)N3C2=O)N=CN1,2.71,2.44,0.46,1.67,2.2675,13.313,275.22004,0,18,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8020541,57-41-0,"5,5-Diphenylhydantoin",4.6,1,0,0,,,0,0.49,0.122,0.024,374058,137062,,,,,763383.6735,1123459.016,,943421.3449,5.97,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,1.96,2.14,0.78,1.25,1.8693,10.039,240.1727,0,15,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8020963,619-17-0,4-Nitroanthranilic acid,0.54,1,0,0,,,0,0.49,0.122,0.024,1902419,837103,143836,,,,3882487.755,6861500,5993166.667,5579051.474,6.75,NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,NC1=C(C=CC(=C1)[N]([O])=O)C(O)=O,1.17,1.67,0.74,1.18,1.2057,6.606,176.0859,0,7,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8020965,94-52-0,6-Nitrobenzimidazole,1.52,1,0,0,,,0,0.49,0.122,0.024,19260040,5024631,880185,,,,39306204.08,41185500,36674375,39055359.69,7.59,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,[O][N](=O)C1=CC2=C(NC=N2)C=C1,1.49,1.57,0.62,1.16,1.0795,6.677,158.0938,0,7,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8022161,1689-83-4,Ioxynil,2.48,1,0,0,,,0,0.49,0.122,0.024,11005870,2654648,499802,,,,22460959.18,21759409.84,20825083.33,21681817.45,7.34,OC1=C(I)C=C(C=C1I)C#N,OC1=C(I)C=C(C=C1I)C#N,OC1=C(I)C=C(C=C1I)C#N,2.28,1.84,0.42,0.33,1.4462,8.33,367.88994,0,7,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8022741,339-43-5,Carbutamide,0.89,1,0,0,,,0,0.49,0.122,0.024,360116,120785,,,,,734930.6122,990040.9836,,862485.7979,5.94,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,1.56,2.6,0.91,1.27,2.0169,9.735,254.201,0,11,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8023214,51-48-9,Levothyroxine,7.57,1,0,0,,,0,0.343,0.0854,0.0168,93125,,,,,,271501.4577,,,271501.4577,5.43,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,4.56,3.25,1.03,1.44,3.0713,16.62,766.79062,0,15,0,0,1,4,0,1,0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8023216,6893-02-3,"3,5,3'-Triiodothyronine",6.33,1,0,0,,,0,0.441,0.1098,0.0216,102528,,,,,,232489.7959,,,232489.7959,5.37,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,3.9,3.21,1.03,1.51,2.8131,14.912,639.88615,0,15,0,0,1,4,0,1,0,3,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8023688,97240-79-4,Topiramate,2.78,1,0,0,,,0,0.49,0.122,0.024,872688,289067,66037,,,,1780995.918,2369401.639,2751541.667,2300646.408,6.36,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,1.4,2,0.51,2.04,2.2065,7.79,321.21912,0,12,0,0,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8023719,97322-87-7,Troglitazone,10.03,1,0,0,,,0,0.49,0.122,0.024,561898,130482,,,,,1146730.612,1069524.59,,1108127.601,6.04,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,2.62,2.5,0.93,1.78,3.2686,16.229,414.3255,0,24,0,0,1,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8024234,27314-13-2,Norflurazon,6.38,1,0,0,,,0,0.49,0.122,0.024,1955816,450274,77560,,,,3991461.224,3690770.492,3231666.667,3637966.128,6.56,CNC1=C(Cl)C(=O)N(N=C1)C1=CC=CC(=C1)C(F)(F)F,CN=C1C=NN(C2=CC=CC(=C2)C(F)(F)F)C(=O)C1Cl,CNC1=C(Cl)C(=O)N(N=C1)C1=CC=CC(=C1)C(F)(F)F,1.41,1.43,0.23,1.42,1.8578,8.435,294.5961096,0,12,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8024238,19044-88-3,Oryzalin,8.92,1,0,0,,,0,0.49,0.122,0.024,1198449,293919,71609,,,,2445814.286,2409172.131,2983708.333,2612898.25,6.42,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,CCCN(CCC)C1=C(C=C(C=C1[N]([O])=O)S(N)(=O)=O)[N]([O])=O,1.72,2.46,0.51,2.71,2.3907,10.524,328.2166,0,12,0,0,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8025670,90-33-5,4-Methylumbelliferone,2.26,1,0,0,,,0,0.49,0.122,0.024,7055727,1612632,282837,,,,14399442.86,13218295.08,11784875,13134204.31,7.12,CC1=CC(=O)OC2=C1C=CC(O)=C2,CC1=CC(=O)OC2=C1C=CC(O)=C2,CC1=CC(=O)OC2=C1C=CC(O)=C2,1.38,1.59,0.62,0.84,1.2615,7.489,168.1052,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8026068,72-14-0,Sulfathiazole,0.57,1,0,0,,,0,0.732,0.244,0.061,349770,176641,47685,,,,477827.8689,723938.5246,781721.3115,661162.5683,5.82,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,2.04,2.58,0.53,1.33,1.6883,9.143,246.2452,0,9,0,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8026725,106-14-9,12-Hydroxyoctadecanoic acid,12.43,1,0,0,,,0,0.49,0.122,0.024,3707809,984686,162470,,,,7566957.143,8071196.721,6769583.333,7469245.733,6.87,CCCCCCC(O)CCCCCCCCCCC(O)=O,CCCCCCC(O)CCCCCCCCCCC(O)=O,CCCCCCC(O)CCCCCCCCCCC(O)=O,0.8,1.01,0.88,1.04,2.7779,10.366,264.1908,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8027323,836-30-6,4-Nitro-N-phenylaniline,7.57,1,0,0,,,0,0.49,0.122,0.024,9934652,3375704,610349,,,,20274800,27669704.92,25431208.33,24458571.08,7.39,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,[O][N](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,1.79,1.6,0.24,1,1.5982,7.757,204.1406,0,12,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8029868,134523-00-5,Atorvastatin,8.17,1,0,0,,,0,0.4655,0.1159,0.0228,556373,151119,34966,,,,1195215.897,1303874.029,1533596.491,1344228.806,6.13,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CCC(O)CC(O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,3.53,3.85,1.56,2.86,4.2757,19.966,525.3777832,0,33,0,1,2,5,0,2,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8033562,52806-53-8,Hydroxyflutamide,6.54,1,0,0,,,0,0.49,0.122,0.024,47167784,14115895,2405940,,,,96260783.67,115704057.4,100247500,104070780.4,8.02,CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N]([O])=O)C(F)(F)F,0.98,1.52,0.69,1.52,1.8224,7.313,281.1239096,0,11,0,3,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8034588,131807-57-3,Famoxadone,10.26,1,0,0,,,0,0.49,0.122,0.024,492196,225184,45353,,,,1004481.633,1845770.492,1889708.333,1579986.819,6.20,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,2.62,1.53,0.12,1.09,2.7354,13.388,356.2464,0,22,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8034792,5259-88-1,Oxycarboxin,1.96,1,0,0,,,0,0.732,0.244,0.061,686733,227378,44255,,,,938159.8361,931877.0492,725491.8033,865176.2295,5.94,CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1,CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1,CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1,1.61,2.54,0.49,1.5,1.8653,9.166,254.1977,0,12,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8040484,66575-29-9,Forskolin,8.42,1,0,0,,,0,0.49,0.122,0.024,1485626,616144,153341,,,,3031889.796,5050360.656,6389208.333,4823819.595,6.68,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,1.57,0.75,0.92,2.75,3.1645,12.824,380.26296,0,22,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8044836,1470-79-7,"2,4,4'-Trihydroxybenzophenone",3.69,1,0,0,,,0,0.49,0.122,0.024,5599407,2095882,461378,,,,11427361.22,17179360.66,19224083.33,15943601.74,7.20,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O,1.81,1.92,1.51,0.76,1.6569,9.607,220.1367,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8047262,207736-05-8,CI-1029,4.42,1,0,0,,,0,0.49,0.122,0.024,3028157,1086388,212684,,,,6179912.245,8904819.672,8861833.333,7982188.417,6.90,CC(C)[C@]1(CCC2=CC=C(N)C=C2)CC(O)=C(SC2=CC(C)=C(CO)C=C2C(C)(C)C)C(=O)O1,CC(C)C1(CCC2=CC=C(N)C=C2)CC(=O)C(SC2=C(C=C(CO)C(C)=C2)C(C)(C)C)C(=O)O1,CC(C)[C@]1(CCC2=CC=C(N)C=C2)CC(O)=C(SC2=CC(C)=C(CO)C=C2C(C)(C)C)C(=O)O1,2.86,2.79,0.91,1.77,3.8821,16.999,446.3689,0,28,0,0,1,4,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8047266,230954-09-3,CP-544439,5.27,1,0,0,,,0,0.49,0.122,0.024,3349639,1202514,216666,,,,6835997.959,9856672.131,9027750,8573473.363,6.93,ONC(=O)C1(CCOCC1)NS(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,ONC(=O)C1(CCOCC1)NS(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,ONC(=O)C1(CCOCC1)NS(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,2.28,3.04,0.95,1.88,2.751,13.437,391.2658032,0,18,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
